2.933290154756483581e+00,4.019072156918025662e+00,3.126245515331025793e+00,3.413666773793528453e+00,2.340100642717984680e+00,3.409130466949350069e+00,3.515677168236705619e+00,2.271097954336940727e+00,3.177641389317664267e+00,3.062771842136581490e+00,2.807680492121249927e+00,3.268313678083247353e+00,3.216396351026909350e+00,1.910716951715840661e+00,2.929061924784716275e+00,2.975979248670373334e+00,3.253427538320505796e+00,3.927678994035916915e+00,3.049988874954826734e+00,3.402057120754608199e+00,3.277636736391682515e+00,3.366489520043013162e+00,3.017577408831685126e+00,3.307945624094658754e+00,1.701192379110021635e+00,3.018063425570725489e+00,3.290120963532543019e+00,3.511184813336304611e+00,3.518550270574587024e+00,3.130425139022651404e+00,3.992694698635549599e+00,3.648062251800272549e+00,3.375454689152324050e+00,3.337186128733135693e+00,4.052489590230532457e+00,2.634952777054650142e+00,2.672962411885484890e+00,3.567843273999057985e+00,3.589163435470589913e+00,2.451730823121380798e+00,3.288026489582391410e+00,3.354499685054720182e+00,2.981062928649810040e+00,3.538443017698472470e+00,3.315654427796673076e+00,2.476815242460993272e+00,3.146343929910112358e+00,2.974080073870807528e+00,2.474063852848175316e+00,3.577756289756247376e+00,3.316906617503922128e+00,2.570684903697186385e+00,3.171001159198394426e+00,3.094819246130263490e+00,2.599053258812237033e+00,3.483257161004808200e+00,3.240860685347243475e+00,2.870319688148813775e+00,3.172906123300142767e+00,2.405681183230789166e+00,3.228578656155260074e+00,3.284148829750094922e+00,3.429280478114647757e+00,2.431063124128878705e+00,3.256853508037849565e+00,2.715921368169301076e+00,2.973685860693286553e+00,3.323308782020358176e+00,3.218894144841688565e+00,3.085109962688660001e+00,2.699493674936051413e+00,2.732979751880162844e+00,2.516725144667853797e+00,3.459193234605700162e+00,3.046485488569564470e+00,2.512038396974396459e+00,2.937828153159288913e+00,2.967434411785032200e+00,2.294929064828987730e+00,3.152320790169226949e+00,2.924696487967849201e+00,2.365512699966529908e+00,2.776775434865637493e+00,2.157362582011293828e+00,2.382122062675779972e+00,3.723944258046047562e+00,3.084964643207492418e+00,3.186928342783404311e+00,2.747094789583814034e+00,3.229087467381807297e+00,1.986461945588106071e+00,3.585309974565094038e+00,2.399442968722561798e+00,3.272218308125511843e+00,3.172027098745122675e+00,2.717966085887915995e+00,3.029459645012349878e+00,2.885025616569263818e+00,3.320417958471072239e+00,3.633274220527126452e+00,3.059542645428118046e+00,2.795703227631879173e+00,3.520578775479359379e+00,3.232234373690489715e+00,3.023200996304299615e+00,2.609650902509105919e+00,3.009053498748376132e+00,3.230765461010030037e+00,3.349959454185892138e+00,3.569975983765647065e+00,3.223101843393893606e+00,3.185895036982741235e+00,3.124811144180144051e+00,2.659068711244987337e+00,2.768366040750210200e+00,2.513079984868223260e+00,2.917002721601360538e+00,3.172192815093406004e+00,2.889606828334803978e+00,3.451622283992556106e+00,2.995582492931536223e+00,3.042134292370021420e+00,2.753975428681830984e+00,3.644080662407393145e+00,3.003290375431578507e+00,2.691451179989405418e+00,2.242106176458908529e+00,2.448106479928910062e+00,2.788056948932394974e+00,2.993692643634489503e+00,3.549657474122131617e+00,3.226031873378510717e+00,1.996082190713987625e+00,3.278233850445776199e+00,2.079308863448795730e+00,3.211095584278695902e+00,3.275428321258071485e+00,3.363449454326729260e+00,2.304954366436381630e+00,2.931706457174073410e+00,3.190208889244865453e+00,2.760925602268224033e+00,4.267754763418250441e+00,2.924326556405655086e+00,2.556964563018232717e+00,2.784318158732442594e+00,3.193641052783047218e+00,3.049420579397934539e+00,3.886169634975213061e+00,2.654068159322649834e+00,3.389888836227898494e+00,3.163435284456822316e+00,3.942635837747327621e+00,2.880544042411507633e+00,3.763382936716800575e+00,2.529315600595380964e+00,2.573716983754982923e+00,3.412492602286256282e+00,3.081964384240975630e+00,2.472847199814004249e+00,2.721949941105899384e+00,3.141562758104831321e+00,2.957914489898243016e+00,3.502102254477955423e+00,2.537095793797604859e+00,3.706259618694835112e+00,3.156223998314806156e+00,2.375817493066284314e+00,2.555954404564251270e+00,2.886810481475158952e+00,3.354204430140693027e+00,2.906529100846106939e+00,2.871389822058215913e+00,3.701237349233690743e+00,2.845502582540820669e+00,2.571321723138275672e+00,3.785726345202672594e+00,2.634007930049823365e+00,3.099855564579947043e+00,2.553568517978744623e+00,3.370738777642982686e+00,3.580370551337237472e+00,3.075482659392626772e+00,2.895670312160525395e+00,3.199326814019186838e+00,3.083170890599272518e+00,3.054808458359319800e+00,2.653629118191968672e+00,4.095297024847368128e+00,3.457587574784445117e+00,2.723232654244122752e+00,3.070995392688748549e+00,2.765358933122051166e+00,2.706325334113521386e+00,2.708691574495131427e+00,3.485632644242794509e+00,4.066658384902054557e+00,2.993009512388256965e+00,3.133283561759125035e+00,2.497216720466064022e+00,2.987256533938112746e+00,2.572112280081292113e+00,4.114385113678942218e+00,3.200602093030351369e+00,3.643873870459787945e+00,2.710509793976335846e+00,2.692553024607088119e+00,2.610952017979784046e+00,2.362672225867587184e+00,2.884443613759832825e+00,2.744900907839123327e+00,2.762490336090153598e+00,3.013809006954556224e+00,3.648708567586329998e+00,3.455022509067677383e+00,2.363238861008662539e+00,3.540368412994757907e+00,3.402751284000004262e+00,2.863664773031489030e+00,2.560537223365025650e+00,2.706654903337335938e+00,3.250790025471026912e+00,3.331884383703613395e+00,3.092289422622163553e+00,2.983961388594483566e+00,2.928715039579111501e+00,3.237456535500530030e+00,2.695872974011380485e+00,3.078196785382858458e+00,2.813753864612832611e+00,3.601991740594894686e+00,2.303267136499358436e+00,2.689038492495318344e+00,3.666017136588831882e+00,3.211124075270066491e+00,2.972404096455695921e+00,2.781698207927871369e+00,3.780412995119684094e+00,3.124957981332146861e+00,3.396956892249575422e+00,2.849102923384640551e+00,2.825115258675908958e+00,2.963293141911846895e+00,3.310770982814107199e+00,3.789123216352656698e+00,3.791861630244989456e+00,2.886769604545283752e+00,3.606719420583578195e+00,2.512016104830286700e+00,2.258229978553625283e+00,3.120636158205976507e+00,2.384466213450283867e+00,2.745357301125340488e+00,2.495836957931542699e+00,3.507676417577584971e+00,3.145427785248002372e+00,2.327133300879416389e+00,2.710593836817931201e+00,2.183623238980699099e+00,2.236299611676265453e+00,3.252433974916171699e+00,2.920595998085052436e+00,2.305605279609222791e+00,2.571536719913947167e+00,2.621390579582032032e+00,2.655821275382366231e+00,3.252508604749582588e+00,3.046412577903549135e+00,3.482892350822022642e+00,2.926637180243210512e+00,2.810678824734869963e+00,3.089726214075444677e+00,2.925060598993577621e+00,3.238920897401856180e+00,2.578074787587142591e+00,2.060323571250792796e+00,2.718549047302979638e+00,2.789701189751007337e+00,3.602556300750769935e+00,3.000191920476348972e+00,2.786179865456804183e+00,3.033211573770064007e+00,2.224347426415579587e+00,3.707208492358033070e+00,2.790890395889277453e+00,2.999857232167705945e+00,2.635825761478499007e+00,2.575505811980860038e+00,2.802328758891991178e+00,3.705391084785861544e+00,2.074061147648993852e+00,3.468556068614482957e+00,2.343159650647245851e+00,2.984764957395120710e+00,3.436681651179611663e+00,3.396775371799209076e+00,2.579056560902336592e+00,3.442821377090160340e+00,2.947934705562930802e+00,2.887736693755841078e+00,2.804105379011470056e+00,3.926303894181796927e+00,2.001676734640610356e+00,3.086492630613677068e+00,3.552029839622686147e+00,2.572327413520791417e+00,2.493585434826370406e+00,2.297467695248683661e+00,2.826358959482989430e+00,3.241168121886218501e+00,2.044085146428124666e+00,2.836993627854683453e+00,3.050352151627384156e+00,2.889875186501223325e+00,2.977969986222443577e+00,2.940395781764877814e+00,3.552447855052534464e+00,3.706308619520619629e+00,2.950346705443411377e+00,2.477993713466873693e+00,2.913072231445536175e+00,3.683554778396755935e+00,3.872291785080990145e+00,2.911890969395654949e+00,2.743525299358638758e+00,3.503382639860749492e+00,3.212764486583533419e+00,3.119922667676396699e+00,3.208341759751707656e+00,3.050646576372557650e+00,3.302230245038697554e+00,3.990444659195364174e+00,3.311013497091387148e+00,2.279550147620035272e+00,3.166503982533770856e+00,1.878037649020540378e+00,2.781365931940407155e+00,2.663039898393160243e+00,3.210279473575666564e+00,3.800957558184442586e+00,2.986713578863104956e+00,3.003492532938090154e+00,3.128207829253163652e+00,3.213850720012758178e+00,3.554851461601316931e+00,2.605855880834602178e+00,2.897118633606231786e+00,2.253297129428339041e+00,3.197431823350405100e+00,3.123840339154165147e+00,3.542843844302149048e+00,2.852431168343456225e+00,3.600931525343583850e+00,2.897307323459827444e+00,3.588965351238559087e+00,2.852185526197754672e+00,2.880157651043311784e+00,2.658531073466283257e+00,3.445474153272569673e+00,2.666055559302215272e+00,3.260499479269452827e+00,3.421460049872108389e+00,3.213939949796250417e+00,2.966765291294885643e+00,2.511621364486668284e+00,2.832226305078104467e+00,3.124822116595654009e+00,2.851815569650040239e+00,2.139462970462069791e+00,2.810635201218019574e+00,2.571908756127129436e+00,3.055283578006081413e+00,2.452949318837166715e+00,3.082791353627546194e+00,2.895661014266843747e+00,3.360131044453061655e+00,3.169731149111837176e+00,3.179039393241789746e+00,2.641865805703382364e+00,3.363240469075563066e+00,2.388047152230215797e+00,3.849679111325160719e+00,3.407520651700110204e+00,2.515212881406383438e+00,3.056298189191994030e+00,3.527720421678990803e+00,2.074741168819109305e+00,2.815504632244077765e+00,2.552022601790719936e+00,3.278622105105795992e+00,2.312348558756915473e+00,2.841575406567281359e+00,3.342817607149088932e+00,2.579094613163850802e+00,3.305014165801367199e+00,3.768177719213643417e+00,2.586410442129194909e+00,3.174781986939791079e+00,2.778919507671381961e+00,3.233172246095414870e+00,1.974211436184374335e+00,2.848706848715333084e+00,1.975655150332224608e+00,2.706543560270124438e+00,3.481008196726201653e+00,2.592570659159467716e+00,3.089483833416778680e+00,3.420890017162260932e+00,3.249525220306192619e+00,2.482205148565745922e+00,2.666668023727112313e+00,3.008041826804099816e+00,2.670283060365692851e+00,2.301680615031291399e+00,2.597409157626224818e+00,2.632164007722467503e+00,3.111422466291569044e+00,2.503883560670867148e+00,2.729063181874956445e+00,3.708276667871573729e+00,2.502053813346813094e+00,2.750996733922369764e+00,3.498639374659256340e+00,3.505682675566729412e+00,2.281428629657444418e+00,3.098977212018109384e+00,2.816184182756348964e+00,3.587530120328455308e+00,2.752887407702808709e+00,2.268341962104483578e+00,2.370369074291662770e+00,3.391421855339654901e+00,2.706781969099342877e+00,2.699713473746180092e+00,3.751774141021055886e+00,2.390870620113729306e+00,3.418514332431516589e+00,3.226475375555079239e+00,3.677372916415267756e+00,2.613979780666003450e+00,2.969733730469689359e+00,2.407762459516871623e+00,2.248525175741940441e+00,3.486654603790735329e+00,2.892352438965707595e+00,2.916980756349263348e+00,3.185531706107112448e+00,2.912205589817860485e+00,3.443281338698761740e+00,3.378766624133727969e+00,3.791779970816257617e+00,3.038642693087270086e+00,3.949041443874922841e+00,2.494838817664080999e+00,3.431653058294528158e+00,2.552538335422291027e+00,3.255347794349731316e+00,3.622602092579765731e+00,2.997900210606338156e+00,3.077296670909542620e+00,3.264664515144298562e+00,2.441933021095209710e+00,3.464025341970129457e+00,3.398597942373982495e+00,3.211852376996931380e+00,3.446686032473601280e+00,2.445996824260325386e+00,2.538125705999851878e+00,2.092663536952483305e+00,3.351518711810740125e+00,4.329959808574726843e+00,3.500969263399760667e+00,2.942221241589828118e+00,3.547784768433900560e+00,3.574851780021157222e+00,2.683925415025074646e+00,2.899207197494726440e+00,3.588224150563385617e+00,2.662380009934609326e+00,2.761517244090825773e+00,2.416819177473802593e+00,3.330326253744842813e+00,3.993639320854247998e+00,1.771976383951763490e+00,2.982849550833804209e+00,2.682311666696946428e+00,3.003236561453591857e+00,3.145246627932428485e+00,2.863596545294604390e+00,2.759331487236442282e+00,2.902163893129792172e+00,2.216306803818472559e+00,2.482756017123297632e+00,3.572365455037196824e+00,3.027000159546242575e+00,2.750030119626837521e+00,2.703969318722967863e+00,2.864035854010238413e+00,2.701560513102788441e+00,2.967391324857386881e+00,2.824035066773163738e+00,3.036814864316449647e+00,2.445771150771183233e+00,2.862946672112635316e+00,2.343568768510408074e+00,2.775919467030491639e+00,2.309306024774577359e+00,2.945494613283799801e+00,3.385881550915876836e+00,2.421149576240409829e+00,2.848040871776954308e+00,2.794099685123514476e+00,2.480553153485690832e+00,3.199781145276424876e+00,2.893527384427108995e+00,2.806924906561675481e+00,3.267480003381711740e+00,3.565353944010367204e+00,3.276897463527078003e+00,2.609525778513096750e+00,2.942955401365453305e+00,2.183057966497698565e+00,2.472359273759299203e+00,2.155287023487232556e+00,2.848874415266684501e+00,2.761593353243291915e+00,3.068846721009427903e+00,3.198982043463034497e+00,4.098030413628059421e+00,2.989094895426770648e+00,2.182971315005571178e+00,3.774398553162070069e+00,3.022968252845415815e+00,4.084223956303114633e+00,3.920951347031444989e+00,2.623791246303516900e+00,2.167486278778506303e+00,2.799498370395896440e+00,2.537434257322453757e+00,3.035460827777676229e+00,2.692037726871885361e+00,3.042670352749299312e+00,2.064562523140566874e+00,3.759971384578550069e+00,3.338053379757916606e+00,2.664572524140425447e+00,3.496877006023845436e+00,3.626690398122028647e+00,3.637942544560301084e+00,3.916560789339294413e+00,3.377641384516612000e+00,3.063220351283122866e+00,2.763349806777176898e+00,2.330614641117893626e+00,2.982727232771086978e+00,3.046850285409591574e+00,2.866968321411449416e+00,2.421882594750681239e+00,3.643068905885715747e+00,4.171203880140291531e+00,2.872219931264299753e+00,2.359770802806946399e+00,2.612020185359587465e+00,2.606859808554276015e+00,3.495360540649264269e+00,2.990336089850262002e+00,2.787087774210065927e+00,2.953110457089335394e+00,3.175485169782941597e+00,2.217954026458057726e+00,3.185988114779279456e+00,2.673202023090230917e+00,2.789899518552395374e+00,2.492875461351769850e+00,2.627846048827993553e+00,3.577941266164395451e+00,3.205213908488828256e+00,2.915033142216946871e+00,3.536639892162077192e+00,3.313594168269402118e+00,3.161326430560742917e+00,3.906036497136701868e+00,1.626878131371928271e+00,3.309544969162571793e+00,2.452430308900249489e+00,3.442104210809180831e+00,3.359545254001808257e+00,3.000966320399195197e+00,2.491493823876627545e+00,2.985111051318308562e+00,3.719976447018212617e+00,3.519277520333968123e+00,3.445007977273224942e+00,2.604211192526959984e+00,2.560789751547229987e+00,3.083270577741241247e+00,2.914911470140474137e+00,2.820893959301633558e+00,2.896077536284110465e+00,3.467234607738335583e+00,3.317110994455862105e+00,3.401621742923955694e+00,3.446284742672589996e+00,2.820935246785405859e+00,2.467982854643125279e+00,2.907544656993968690e+00,2.337441808789197495e+00,3.625001018187547164e+00,2.332139010215472652e+00,1.759054309503264468e+00,3.357752140440994459e+00,3.179492257063560867e+00,2.866028766212258105e+00,2.822256733719390898e+00,3.342460859001953555e+00,2.909294261023490424e+00,2.984409761395481642e+00,3.258840588375627512e+00,3.568624355542344695e+00,4.053836252736053858e+00,2.688493036752711784e+00,3.695601933006659401e+00,2.807961630605339653e+00,3.092570781813952063e+00,3.320446728306720274e+00,2.639110929804986405e+00,2.967841887622379993e+00,3.845708794457343593e+00,3.714445989462983100e+00,3.449212970007637491e+00,2.682386921834583493e+00,2.700611459276721860e+00,2.536558721986847953e+00,4.011151272466232598e+00,2.811836995477154044e+00,2.201702333545499712e+00,2.587318934400693937e+00,2.478094254875105928e+00,2.854823703840211113e+00,2.763864341587268125e+00,2.949390634975552317e+00,2.404271626510600335e+00,3.307552057161818659e+00,3.500041230346962795e+00,3.884723325344761058e+00,3.444974985740836271e+00,3.021014220860571697e+00,2.790903397618369031e+00,3.252439543678121492e+00,3.197993051135526343e+00,2.732003580845304036e+00,2.874964421245192359e+00,3.141047578845028276e+00,3.151773850255355836e+00,3.227393623923774157e+00,3.393115008683138090e+00,2.484104303647034939e+00,2.595313810524850773e+00,3.126349733065339809e+00,2.912857773593562349e+00,3.562881235280873859e+00,1.405160956239366987e+00,3.336715914873177091e+00,2.774904075697928185e+00,2.743254674554590711e+00,2.431372781683223572e+00,3.109804918929687911e+00,2.744392296464011505e+00,2.520733073407863678e+00,2.646600615423154945e+00,2.742481225859604965e+00,2.578918551788179414e+00,3.198917920357003730e+00,2.829733265025269340e+00,3.465202457609656062e+00,2.825447703978547942e+00,3.047087688848540754e+00,2.835429708679291672e+00,3.307735877496319254e+00,2.813615351240982942e+00,2.657102760769276539e+00,2.337597575560200980e+00,3.509056248750161533e+00,2.899442913118302823e+00,4.086048839969528501e+00,3.034477105847183775e+00,3.482385887904119848e+00,2.819350991053092947e+00,1.668955403031089579e+00,3.845637787385789874e+00,2.296304727053912309e+00,3.563199126133720362e+00,3.154665293727696884e+00,3.303386424846374236e+00,3.549256651676820251e+00,3.008287871632867816e+00,3.048156962254149782e+00,2.907673906260924479e+00,3.212665045863623892e+00,3.118285336804420993e+00,2.569421607448581391e+00,3.390000644917773531e+00,2.663935714779012365e+00,3.537240095243773919e+00,2.797737155630446004e+00,2.509960964079002821e+00,2.716446453113203319e+00,2.883608017332665252e+00,3.107431273607820899e+00,2.729385211459010474e+00,2.745402694041781722e+00,3.917058459586277408e+00,3.484027184656915299e+00,2.571173093663015941e+00,3.492461755083011710e+00,3.405383955769566207e+00,2.656765899049277735e+00,3.079422505153878387e+00,2.781854972698691419e+00,2.698335721312330016e+00,2.403535475373669961e+00,4.133542388841307869e+00,2.833971569482835129e+00,3.154279434969783580e+00,3.506728468474348492e+00,2.598569997141442656e+00,2.224622210790643706e+00,2.533433667488897978e+00,3.266892148683262498e+00,2.640310716444612904e+00,2.757403528610307131e+00,2.819117628337864723e+00,3.703940141560343680e+00,2.860290814232106182e+00,3.020968500879396945e+00,2.838570508919884272e+00,2.764764823495716506e+00,3.301511610741069358e+00,2.933753243063114358e+00,3.579182753255757632e+00,3.294859870148827863e+00,2.468368315470586438e+00,3.172235408019676406e+00,2.923152437916748614e+00,2.904335998577482147e+00,3.031647101109719245e+00,2.969380959719443158e+00,2.637378532288554567e+00,2.575956191049218358e+00,2.641960756256793719e+00,2.460351094564058094e+00,2.148878169779579572e+00,2.732182660802632057e+00,2.734285785244555456e+00,3.017316215922373424e+00,2.990389318774067551e+00,1.973071016829395008e+00,3.047593644205066177e+00,3.262216339880033011e+00,2.203505818001768368e+00,2.302881977196324481e+00,2.143829899318797860e+00,2.467328336761219099e+00,3.210746886052962878e+00,2.534718905632075359e+00,3.391206558339276089e+00,3.123015663080789928e+00,2.992303762326848471e+00,2.970541702026501252e+00,3.612913393023816866e+00,3.285938204769185411e+00,2.783048284952876372e+00,2.918810965826895476e+00,3.391989935273270973e+00,3.572250325238805146e+00,2.990076215610669053e+00,3.057679144032456886e+00,3.411913639341412008e+00,2.840529112310095083e+00,2.996277283689236626e+00,3.193005019827940494e+00,3.179174216796130992e+00,2.632062350295422348e+00,3.317415498481336655e+00,3.910862066844434715e+00,3.026955885824419656e+00,2.079103684183666090e+00,3.392516971359299749e+00,2.437108703867961523e+00,2.893673095607568690e+00,2.267255885678188143e+00,2.809894025032539044e+00,3.086366554070701707e+00,2.999730541355061675e+00,3.054134179434718543e+00,2.787373212990555515e+00,2.627987590834753195e+00,3.339997429398382067e+00,2.785428136233086605e+00,3.457601364080210349e+00,2.553033016401785815e+00,3.865490141550829151e+00,3.463021152119287738e+00,2.337481811118510500e+00,3.288343421635854025e+00,3.492959398274363192e+00,3.374124501138080934e+00,3.042044875942826465e+00,2.805381323262833515e+00,1.985426445962025443e+00,3.217977137775773322e+00,3.347194282619434080e+00,2.695620412723115589e+00,3.076522439545597010e+00,3.359673399508619429e+00,2.302075649912734612e+00,3.368866254611510680e+00,3.144473441752432485e+00,3.281291826223101005e+00,2.447653164042445262e+00,2.870539931548508950e+00,2.957857819745329131e+00,2.732356956892560973e+00,3.004283192402637415e+00,2.864007112552677370e+00,2.810448907603438240e+00,2.989935208151724311e+00,3.031564411218429900e+00,2.019067169080891233e+00,3.349271271059447219e+00,3.781355860899097365e+00,3.248951535240797384e+00,2.814851170944596248e+00,3.102570838568016853e+00,2.457650260375373374e+00,3.293681198251296571e+00,3.119280108416339736e+00,2.013554180354089951e+00,3.434210920466321593e+00,2.897723595908013206e+00,3.209420633235176457e+00,3.009534797627856140e+00,2.730371179984349972e+00,3.417683209905261421e+00,2.991405148564191929e+00,3.048742654388118201e+00,2.613762604034703063e+00,3.301251413520497557e+00,2.807304147535792715e+00,2.975714872391835186e+00,2.470142374722491763e+00,3.286269653337095864e+00,3.078446320905811273e+00,3.062547836036691340e+00,3.087420434117035928e+00,3.380299601414332056e+00,3.136819401194004264e+00,2.238239100510827306e+00,2.390167980670379499e+00,2.633900080517229902e+00,2.706020053305940642e+00,2.800603031576471391e+00,3.603552934312056699e+00,2.939580366511902021e+00,2.892011514608419098e+00,2.578112876557409727e+00,2.891265910973090936e+00,2.267524229130190694e+00,3.307232560451606851e+00,2.975750609555594117e+00,2.202879678376053807e+00,2.052928553343001283e+00,2.634798706095692111e+00,3.000074787128752973e+00,3.548800035901046535e+00,2.674302361633082992e+00,3.268372715247360727e+00,2.830423638256445162e+00,3.885827465263957947e+00,3.006543473128252764e+00,2.886919915984537344e+00,2.997321496372693961e+00,2.880148430459753772e+00,3.315953444190472332e+00,3.221363121616008574e+00,2.904470703163331446e+00,2.430075306405987234e+00,3.433528013815825286e+00,2.729722589332871152e+00,3.323559926338948145e+00,2.551710894170002408e+00,2.954442283012221004e+00,3.650924122639443326e+00,2.906896250452120967e+00,2.657539353874575294e+00,2.716358589883549612e+00,2.691938760078738113e+00,2.916697724698061212e+00,2.308892383892221734e+00,3.366678539571978490e+00,3.308486897376929470e+00,3.330176734212636269e+00,2.804711554944881335e+00,3.575574442338818049e+00,2.866279246445061268e+00,3.070508891932967721e+00,2.780975390332462105e+00,3.026712679735797273e+00,3.404498852776960405e+00,1.862408293682621618e+00,3.771348627685545463e+00,3.165269871106138666e+00,2.672497186610022890e+00,2.380615015181800409e+00,2.708512314592112613e+00,3.224469876937772650e+00,3.471199404229815766e+00,3.201544594356295015e+00,3.447071104096937955e+00,3.440189805262084732e+00,2.851948792463186777e+00,3.584552130337716136e+00,2.886552416332271331e+00,3.226571882959287318e+00,3.273664384327330090e+00,2.858460559624243835e+00,1.799735057788314219e+00,3.188956362032354885e+00,3.089552938878267430e+00,3.942074060276867353e+00,3.080018554989066626e+00,3.121099999776217881e+00,2.458154034416579314e+00,3.213317652396417312e+00,2.143437884953348416e+00,3.040185995005821873e+00,2.289494112037730122e+00,3.851664685562489421e+00,3.595953531226289357e+00,2.821386851461543888e+00,1.823453838806542660e+00,3.451089135290840826e+00,3.102408186869570983e+00,3.860478012516814328e+00,3.540198296830349367e+00,3.329109348095126819e+00,3.482350336013112724e+00,3.696704076144261109e+00,3.349044295979502373e+00,3.450657729312325728e+00,3.052235643316076441e+00,2.903546460418789277e+00,3.252403863618102520e+00,2.860047975668169595e+00,3.492183652824693674e+00,2.504342475200695972e+00,3.013994229204456587e+00,3.309883502308615277e+00,3.362069192564579367e+00,2.374436016648387326e+00,2.843812710948983913e+00,2.488693076005037419e+00,3.293312902907559181e+00,3.847147126427063579e+00,2.950925125579227259e+00,2.845082914572333088e+00,4.303806929595758390e+00,3.057131023931318303e+00,2.460456389509554143e+00,2.578362992989424285e+00,2.270067031048058404e+00,3.468973330588348780e+00,2.719327351109683377e+00,3.529499617497938502e+00,2.988775458734159063e+00,2.982190420565628219e+00,2.723807957680371761e+00,3.078393445457584754e+00,3.339404514527128054e+00,2.816273635536721720e+00,2.265724758552554619e+00,3.188308431149572186e+00,2.744948746661543204e+00,3.216651509546321286e+00,2.915467916791405489e+00,3.699909738246989654e+00,2.683184984390691863e+00,2.182028056661464710e+00,3.981109128901994865e+00,2.203615652463495334e+00,3.048261500498409493e+00,3.563807178935096687e+00,3.411557200020246317e+00,3.656243406666503937e+00,2.812811263706290532e+00,3.116818673896937231e+00,3.112555331792170144e+00,3.357251698149753327e+00,2.590824158999374127e+00,2.490572643638843342e+00
